"Action","ItemId","LegacyName","ModernName","ModernTypeName","NameChanged","SocketCount","TypeL","TypeS","SkillCode"
"AddConverted","10537","","Mysterious Bullion Box","Container item","True","0","170","0","0"
"AddConverted","10538","","Mysterious Bullion Box","Container item","True","0","170","0","0"
"AddConverted","10900","","S.C Recovery Chip - HP","Recovery item","True","1","61","0","1820063"
"AddConverted","10901","","S.C Recovery Chip - DS","Recovery item","True","1","61","0","1820064"
"PreserveLegacy","11044","Luxury Black Formal Sunglasses [30 Days] Box","Luxury Black Formal Sunglasses
[30 Days] Box [STEAM]","Container item","True","0","170","0","0"
"AddConverted","15101","","Adventure Goggles [HT/AT]","Hat accessory","True","1","36","0","2100408"
"AddConverted","15102","","Adventure Goggles Lv 1 [HT/AT]","Hat accessory","True","1","36","0","2100409"
"AddConverted","15103","","Adventure Goggles Lv 2 [HT/AT]","Hat accessory","True","1","36","0","2100410"
"AddConverted","15104","","Adventure Goggles Lv 3 [HT/AT]","Hat accessory","True","1","36","0","2100411"
"AddConverted","15105","","Adventure Goggles Lv 4 [HT/AT]","Hat accessory","True","1","36","0","2100412"
"AddConverted","15106","","Adventure Goggles Lv 5 [HT/AT]","Hat accessory","True","1","36","0","2100413"
"AddConverted","15107","","Adventure Goggles Lv 6 [HT/AT]","Hat accessory","True","1","36","0","2100414"
"AddConverted","15108","","Adventure Goggles Lv 7 [HT/AT]","Hat accessory","True","1","36","0","2100415"
"AddConverted","15109","","Adventure Goggles Lv 8 [HT/AT]","Hat accessory","True","1","36","0","2100416"
"AddConverted","15110","","Adventure Goggles Lv 9 [HT/AT]","Hat accessory","True","1","36","0","2100417"
"AddConverted","15111","","Adventure Goggles Lv 10 
 [HT/AT]","Hat accessory","True","1","36","0","2100418"
"AddConverted","15112","","Adventure Goggles Lv 11 
 [HT/AT]","Hat accessory","True","1","36","0","2100419"
"AddConverted","15113","","Adventure Goggles Lv 12 
 [HT/AT]","Hat accessory","True","1","36","0","2100420"
"AddConverted","15114","","Adventure Goggles Lv 13 
 [HT/AT]","Hat accessory","True","1","36","0","2100421"
"AddConverted","15115","","Adventure Goggles Lv 14 
 [HT/AT]","Hat accessory","True","1","36","0","2100422"
"AddConverted","15116","","Adventure Goggles Lv 15 
 [HT/AT]","Hat accessory","True","1","36","0","2100423"
"AddConverted","15117","","Complete Adventure Goggles 
 [HT/AT]","Hat accessory","True","1","36","0","2100424"
"AddConverted","15118","","Adventure Goggles [HT/HT]","Hat accessory","True","1","36","0","2100425"
"AddConverted","15119","","Adventure Goggles Lv 1 [HT/HT]","Hat accessory","True","1","36","0","2100426"
"AddConverted","15120","","Adventure Goggles Lv 2 [HT/HT]","Hat accessory","True","1","36","0","2100427"
"AddConverted","15121","","Adventure Goggles Lv 3 [HT/HT]","Hat accessory","True","1","36","0","2100428"
"AddConverted","15122","","Adventure Goggles Lv 4 [HT/HT]","Hat accessory","True","1","36","0","2100429"
"AddConverted","15123","","Adventure Goggles Lv 5 [HT/HT]","Hat accessory","True","1","36","0","2100430"
"AddConverted","15124","","Adventure Goggles Lv 6 [HT/HT]","Hat accessory","True","1","36","0","2100431"
"AddConverted","15125","","Adventure Goggles Lv 7 [HT/HT]","Hat accessory","True","1","36","0","2100432"
"AddConverted","15126","","Adventure Goggles Lv 8 [HT/HT]","Hat accessory","True","1","36","0","2100433"
"AddConverted","15127","","Adventure Goggles Lv 9 [HT/HT]","Hat accessory","True","1","36","0","2100434"
"AddConverted","15128","","Adventure Goggles Lv 10 
 [HT/HT]","Hat accessory","True","1","36","0","2100435"
"AddConverted","15129","","Adventure Goggles Lv 11 
 [HT/HT]","Hat accessory","True","1","36","0","2100436"
"AddConverted","15130","","Adventure Goggles Lv 12 
 [HT/HT]","Hat accessory","True","1","36","0","2100437"
"AddConverted","15131","","Adventure Goggles Lv 13 
 [HT/HT]","Hat accessory","True","1","36","0","2100438"
"AddConverted","15132","","Adventure Goggles Lv 14 
 [HT/HT]","Hat accessory","True","1","36","0","2100439"
"AddConverted","15133","","Adventure Goggles Lv 15 
 [HT/HT]","Hat accessory","True","1","36","0","2100440"
"AddConverted","15134","","Complete Adventure Goggles 
 [HT/HT]","Hat accessory","True","1","36","0","2100441"
"AddConverted","15135","","Adventure Goggles [HT/EV]","Hat accessory","True","1","36","0","2100442"
"AddConverted","15136","","Adventure Goggles Lv 1 [HT/EV]","Hat accessory","True","1","36","0","2100443"
"AddConverted","15137","","Adventure Goggles Lv 2 [HT/EV]","Hat accessory","True","1","36","0","2100444"
"AddConverted","15138","","Adventure Goggles Lv 3 [HT/EV]","Hat accessory","True","1","36","0","2100445"
"AddConverted","15139","","Adventure Goggles Lv 4 [HT/EV]","Hat accessory","True","1","36","0","2100446"
"AddConverted","15140","","Adventure Goggles Lv 5 [HT/EV]","Hat accessory","True","1","36","0","2100447"
"AddConverted","15141","","Adventure Goggles Lv 6 [HT/EV]","Hat accessory","True","1","36","0","2100448"
"AddConverted","15142","","Adventure Goggles Lv 7 [HT/EV]","Hat accessory","True","1","36","0","2100449"
"AddConverted","15143","","Adventure Goggles Lv 8 [HT/EV]","Hat accessory","True","1","36","0","2100450"
"AddConverted","15144","","Adventure Goggles Lv 9 [HT/EV]","Hat accessory","True","1","36","0","2100451"
"AddConverted","15145","","Adventure Goggles Lv 10 
 [HT/EV]","Hat accessory","True","1","36","0","2100452"
"AddConverted","15146","","Adventure Goggles Lv 11 
 [HT/EV]","Hat accessory","True","1","36","0","2100453"
"AddConverted","15147","","Adventure Goggles Lv 12 
 [HT/EV]","Hat accessory","True","1","36","0","2100454"
"AddConverted","15148","","Adventure Goggles Lv 13 
 [HT/EV]","Hat accessory","True","1","36","0","2100455"
"AddConverted","15149","","Adventure Goggles Lv 14 
 [HT/EV]","Hat accessory","True","1","36","0","2100456"
"AddConverted","15150","","Adventure Goggles Lv 15 
 [HT/EV]","Hat accessory","True","1","36","0","2100457"
"AddConverted","15151","","Complete Adventure Goggles 
 [HT/EV]","Hat accessory","True","1","36","0","2100458"
"AddConverted","15152","","Adventure Goggles [HT/CT]","Hat accessory","True","1","36","0","2100459"
"AddConverted","15153","","Adventure Goggles Lv 1 [HT/CT]","Hat accessory","True","1","36","0","2100460"
"AddConverted","15154","","Adventure Goggles Lv 2 [HT/CT]","Hat accessory","True","1","36","0","2100461"
"AddConverted","15155","","Adventure Goggles Lv 3 [HT/CT]","Hat accessory","True","1","36","0","2100462"
"AddConverted","15156","","Adventure Goggles Lv 4 [HT/CT]","Hat accessory","True","1","36","0","2100463"
"AddConverted","15157","","Adventure Goggles Lv 5 [HT/CT]","Hat accessory","True","1","36","0","2100464"
"AddConverted","15158","","Adventure Goggles Lv 6 [HT/CT]","Hat accessory","True","1","36","0","2100465"
"AddConverted","15159","","Adventure Goggles Lv 7 [HT/CT]","Hat accessory","True","1","36","0","2100466"
"AddConverted","15160","","Adventure Goggles Lv 8 [HT/CT]","Hat accessory","True","1","36","0","2100467"
"AddConverted","15161","","Adventure Goggles Lv 9 [HT/CT]","Hat accessory","True","1","36","0","2100468"
"AddConverted","15162","","Adventure Goggles Lv 10 
 [HT/CT]","Hat accessory","True","1","36","0","2100469"
"AddConverted","15163","","Adventure Goggles Lv 11 
 [HT/CT]","Hat accessory","True","1","36","0","2100470"
"AddConverted","15164","","Adventure Goggles Lv 12 
 [HT/CT]","Hat accessory","True","1","36","0","2100471"
"AddConverted","15165","","Adventure Goggles Lv 13 
 [HT/CT]","Hat accessory","True","1","36","0","2100472"
"AddConverted","15166","","Adventure Goggles Lv 14 
 [HT/CT]","Hat accessory","True","1","36","0","2100473"
"AddConverted","15167","","Adventure Goggles Lv 15 
 [HT/CT]","Hat accessory","True","1","36","0","2100474"
"AddConverted","15168","","Complete Adventure Goggles 
 [HT/CT]","Hat accessory","True","1","36","0","2100475"
"AddConverted","15169","","Adventure Goggles [HT/HP]","Hat accessory","True","1","36","0","2100476"
"AddConverted","15170","","Adventure Goggles Lv 1 [HT/HP]","Hat accessory","True","1","36","0","2100477"
"AddConverted","15171","","Adventure Goggles Lv 2 [HT/HP]","Hat accessory","True","1","36","0","2100478"
"AddConverted","15172","","Adventure Goggles Lv 3 [HT/HP]","Hat accessory","True","1","36","0","2100479"
"AddConverted","15173","","Adventure Goggles Lv 4 [HT/HP]","Hat accessory","True","1","36","0","2100480"
"AddConverted","15174","","Adventure Goggles Lv 5 [HT/HP]","Hat accessory","True","1","36","0","2100481"
"AddConverted","15175","","Adventure Goggles Lv 6 [HT/HP]","Hat accessory","True","1","36","0","2100482"
"AddConverted","15176","","Adventure Goggles Lv 7 [HT/HP]","Hat accessory","True","1","36","0","2100483"
"AddConverted","15177","","Adventure Goggles Lv 8 [HT/HP]","Hat accessory","True","1","36","0","2100484"
"AddConverted","15178","","Adventure Goggles Lv 9 [HT/HP]","Hat accessory","True","1","36","0","2100485"
"AddConverted","15179","","Adventure Goggles Lv 10 
 [HT/HP]","Hat accessory","True","1","36","0","2100486"
"AddConverted","15180","","Adventure Goggles Lv 11 
 [HT/HP]","Hat accessory","True","1","36","0","2100487"
"AddConverted","15181","","Adventure Goggles Lv 12 
 [HT/HP]","Hat accessory","True","1","36","0","2100488"
"AddConverted","15182","","Adventure Goggles Lv 13 
 [HT/HP]","Hat accessory","True","1","36","0","2100489"
"AddConverted","15183","","Adventure Goggles Lv 14 
 [HT/HP]","Hat accessory","True","1","36","0","2100490"
"AddConverted","15184","","Adventure Goggles Lv 15 
 [HT/HP]","Hat accessory","True","1","36","0","2100491"
"AddConverted","15185","","Complete Adventure Goggles 
 [HT/HP]","Hat accessory","True","1","36","0","2100492"
"AddConverted","15186","","Adventure Goggles [EV/HT]","Hat accessory","True","1","36","0","2100493"
"AddConverted","15187","","Adventure Goggles Lv 1 [EV/HT]","Hat accessory","True","1","36","0","2100494"
"AddConverted","15188","","Adventure Goggles Lv 2 [EV/HT]","Hat accessory","True","1","36","0","2100495"
"AddConverted","15189","","Adventure Goggles Lv 3 [EV/HT]","Hat accessory","True","1","36","0","2100496"
"AddConverted","15190","","Adventure Goggles Lv 4 [EV/HT]","Hat accessory","True","1","36","0","2100497"
"AddConverted","15191","","Adventure Goggles Lv 5 [EV/HT]","Hat accessory","True","1","36","0","2100498"
"AddConverted","15192","","Adventure Goggles Lv 6 [EV/HT]","Hat accessory","True","1","36","0","2100499"
"AddConverted","15193","","Adventure Goggles Lv 7 [EV/HT]","Hat accessory","True","1","36","0","2100500"
"AddConverted","15194","","Adventure Goggles Lv 8 [EV/HT]","Hat accessory","True","1","36","0","2100501"
"AddConverted","15195","","Adventure Goggles Lv 9 [EV/HT]","Hat accessory","True","1","36","0","2100502"
"AddConverted","15196","","Adventure Goggles Lv 10 
 [EV/HT]","Hat accessory","True","1","36","0","2100503"
"AddConverted","15197","","Adventure Goggles Lv 11 
 [EV/HT]","Hat accessory","True","1","36","0","2100504"
"AddConverted","15198","","Adventure Goggles Lv 12 
 [EV/HT]","Hat accessory","True","1","36","0","2100505"
"AddConverted","15199","","Adventure Goggles Lv 13 
 [EV/HT]","Hat accessory","True","1","36","0","2100506"
"AddConverted","15200","","Adventure Goggles Lv 14 
 [EV/HT]","Hat accessory","True","1","36","0","2100507"
"AddConverted","15201","","Adventure Goggles Lv 15 
 [EV/HT]","Hat accessory","True","1","36","0","2100508"
"AddConverted","15202","","Complete Adventure Goggles 
 [EV/HT]","Hat accessory","True","1","36","0","2100509"
"AddConverted","15203","","Adventure Goggles [EV/EV]","Hat accessory","True","1","36","0","2100510"
"AddConverted","15204","","Adventure Goggles Lv 1 [EV/EV]","Hat accessory","True","1","36","0","2100511"
"AddConverted","15205","","Adventure Goggles Lv 2 [EV/EV]","Hat accessory","True","1","36","0","2100512"
"AddConverted","15206","","Adventure Goggles Lv 3 [EV/EV]","Hat accessory","True","1","36","0","2100513"
"AddConverted","15207","","Adventure Goggles Lv 4 [EV/EV]","Hat accessory","True","1","36","0","2100514"
"AddConverted","15208","","Adventure Goggles Lv 5 [EV/EV]","Hat accessory","True","1","36","0","2100515"
"AddConverted","15209","","Adventure Goggles Lv 6 [EV/EV]","Hat accessory","True","1","36","0","2100516"
"AddConverted","15210","","Adventure Goggles Lv 7 [EV/EV]","Hat accessory","True","1","36","0","2100517"
"AddConverted","15211","","Adventure Goggles Lv 8 [EV/EV]","Hat accessory","True","1","36","0","2100518"
"AddConverted","15212","","Adventure Goggles Lv 9 [EV/EV]","Hat accessory","True","1","36","0","2100519"
"AddConverted","15213","","Adventure Goggles Lv 10 
 [EV/EV]","Hat accessory","True","1","36","0","2100520"
"AddConverted","15214","","Adventure Goggles Lv 11 
 [EV/EV]","Hat accessory","True","1","36","0","2100521"
"AddConverted","15215","","Adventure Goggles Lv 12 
 [EV/EV]","Hat accessory","True","1","36","0","2100522"
"AddConverted","15216","","Adventure Goggles Lv 13 
 [EV/EV]","Hat accessory","True","1","36","0","2100523"
"AddConverted","15217","","Adventure Goggles Lv 14 
 [EV/EV]","Hat accessory","True","1","36","0","2100524"
"AddConverted","15218","","Adventure Goggles Lv 15 
 [EV/EV]","Hat accessory","True","1","36","0","2100525"
"AddConverted","15219","","Complete Adventure Goggles 
 [EV/EV]","Hat accessory","True","1","36","0","2100526"
"AddConverted","15220","","Adventure Goggles [EV/CT]","Hat accessory","True","1","36","0","2100527"
"AddConverted","15221","","Adventure Goggles Lv 1 [EV/CT]","Hat accessory","True","1","36","0","2100528"
"AddConverted","15222","","Adventure Goggles Lv 2 [EV/CT]","Hat accessory","True","1","36","0","2100529"
"AddConverted","15223","","Adventure Goggles Lv 3 [EV/CT]","Hat accessory","True","1","36","0","2100530"
"AddConverted","15224","","Adventure Goggles Lv 4 [EV/CT]","Hat accessory","True","1","36","0","2100531"
"AddConverted","15225","","Adventure Goggles Lv 5 [EV/CT]","Hat accessory","True","1","36","0","2100532"
"AddConverted","15226","","Adventure Goggles Lv 6 [EV/CT]","Hat accessory","True","1","36","0","2100533"
"AddConverted","15227","","Adventure Goggles Lv 7 [EV/CT]","Hat accessory","True","1","36","0","2100534"
"AddConverted","15228","","Adventure Goggles Lv 8 [EV/CT]","Hat accessory","True","1","36","0","2100535"
"AddConverted","15229","","Adventure Goggles Lv 9 [EV/CT]","Hat accessory","True","1","36","0","2100536"
"AddConverted","15230","","Adventure Goggles Lv 10 
 [EV/CT]","Hat accessory","True","1","36","0","2100537"
"AddConverted","15231","","Adventure Goggles Lv 11 
 [EV/CT]","Hat accessory","True","1","36","0","2100538"
"AddConverted","15232","","Adventure Goggles Lv 12 
 [EV/CT]","Hat accessory","True","1","36","0","2100539"
"AddConverted","15233","","Adventure Goggles Lv 13 
 [EV/CT]","Hat accessory","True","1","36","0","2100540"
"AddConverted","15234","","Adventure Goggles Lv 14 
 [EV/CT]","Hat accessory","True","1","36","0","2100541"
"AddConverted","15235","","Adventure Goggles Lv 15 
 [EV/CT]","Hat accessory","True","1","36","0","2100542"
"AddConverted","15236","","Complete Adventure Goggles 
 [EV/CT]","Hat accessory","True","1","36","0","2100543"
"AddConverted","15237","","Adventure Goggles [EV/HP]","Hat accessory","True","1","36","0","2100544"
"AddConverted","15238","","Adventure Goggles Lv 1 [EV/HP]","Hat accessory","True","1","36","0","2100545"
"AddConverted","15239","","Adventure Goggles Lv 2 [EV/HP]","Hat accessory","True","1","36","0","2100546"
"AddConverted","15240","","Adventure Goggles Lv 3 [EV/HP]","Hat accessory","True","1","36","0","2100547"
"AddConverted","15241","","Adventure Goggles Lv 4 [EV/HP]","Hat accessory","True","1","36","0","2100548"
"AddConverted","15242","","Adventure Goggles Lv 5 [EV/HP]","Hat accessory","True","1","36","0","2100549"
"AddConverted","15243","","Adventure Goggles Lv 6 [EV/HP]","Hat accessory","True","1","36","0","2100550"
"AddConverted","15244","","Adventure Goggles Lv 7 [EV/HP]","Hat accessory","True","1","36","0","2100551"
"AddConverted","15245","","Adventure Goggles Lv 8 [EV/HP]","Hat accessory","True","1","36","0","2100552"
"AddConverted","15246","","Adventure Goggles Lv 9 [EV/HP]","Hat accessory","True","1","36","0","2100553"
